city,station_name,lat,lon,utc_time,pm25,temp,blh,sp,wind_spd,rh,AOD
Mumbai,"Kasarvadavali, Thane - MPCB",19.26777,72.97182,2025-08-07 15:15:00+00:00,22.3,28.384790039062523,253.26705932617188,100461.8125,0.8697700644289175,84.26599032702205,
Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,2025-08-06 09:30:00+00:00,28.4,32.8256774902344,923.779296875,97671.109375,2.433430263988734,66.87659254745978,
Delhi,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737,2025-09-09 09:00:00+00:00,15.98,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Nagpur,"Ram Nagar, Nagpur - MPCB",21.143383,79.048912,2025-10-08 13:00:00+00:00,24.21,25.018701171875023,349.08349609375,96443.9375,2.354082138933167,93.18415322642574,
Bhubaneswar,"Patia, Bhubaneswar - OSPCB",20.34652,85.8163,2025-11-02 23:00:00+00:00,39.0,26.430810546875023,86.33360290527344,99655.9375,1.2951369068387346,95.46516280566564,
Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879,2025-10-11 20:00:00+00:00,0.0,24.284570312500023,683.58349609375,99269.9375,5.794258208182954,94.90013641754828,
Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",13.0246342,77.5080115,2026-01-07 16:30:00+00:00,15.61,21.374383544921898,796.95849609375,91173.9453125,4.225358964327853,92.39654037436505,
Nagpur,"Ambazari, Nagpur - MPCB",21.121801,79.04952,2025-12-07 08:30:00+00:00,49.79,25.018701171875023,349.08349609375,96443.9375,2.354082138933167,93.18415322642574,0.5541104674339294
Mumbai,"Ghatkopar, Mumbai - BMC",19.083694,72.920967,2025-08-02 07:00:00+00:00,9.48,27.751550292968773,583.824462890625,100433.1484375,4.538413872151223,85.86945407647252,
Delhi,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,2026-02-09 09:15:00+00:00,59.97,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,0.6020993590354919
Mumbai,"Upvan Fort, Thane - MPCB",19.222279,72.957979,2025-11-05 21:45:00+00:00,25.76,25.743524169921898,518.70849609375,100250.9453125,3.368684028873759,95.40892446688406,
Delhi,"Sirifort, Delhi - CPCB",28.5504249,77.2159377,2025-11-10 12:15:00+00:00,282.0,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.10078,72.87462,2025-09-02 00:00:00+00:00,20.0,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Mumbai,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923,2025-08-08 10:15:00+00:00,37.03,28.139672851562523,556.0859375,100390.78125,3.574765498393516,81.39896758345522,
Delhi,"Burari Crossing, New Delhi - IMD",28.7256504,77.2011573,2025-11-12 19:15:00+00:00,322.76,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"Sector-116, Noida - UPPCB",28.56923,77.393848,2025-12-10 02:00:00+00:00,125.0,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Nagpur,"Ram Nagar, Nagpur - MPCB",21.143383,79.048912,2026-02-10 16:45:00+00:00,74.3,25.018701171875023,349.08349609375,96443.9375,2.354082138933167,93.18415322642574,
Mumbai,"Sewri, Mumbai - BMC",19.000084,72.85673,2025-12-06 20:15:00+00:00,3.33,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Delhi,"ITO, New Delhi - CPCB",28.628624,77.24106,2025-11-09 07:45:00+00:00,171.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023,2026-02-07 13:00:00+00:00,69.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023,2026-01-21 05:15:00+00:00,238.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,0.2503561675548553
Mumbai,"Kandivali West, Mumbai - BMC",19.215859,72.831718,2025-12-16 15:15:00+00:00,51.3,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",13.0246342,77.5080115,2026-02-06 00:30:00+00:00,17.24,21.374383544921898,796.95849609375,91173.9453125,4.225358964327853,92.39654037436505,
Mumbai,"Sanpada, Navi Mumbai - MPCB",19.0575752,73.0151367,2025-08-07 01:15:00+00:00,16.53,26.722833251953148,235.949447631836,100441.15625,1.0889944577357538,86.3122858002334,
Kolkata,"Belur Math, Howrah - WBPCB",22.629801,88.352017,2025-12-05 02:45:00+00:00,118.8,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Mumbai,"Shivaji Nagar, Mumbai - BMC",19.060498,72.923356,2025-09-06 22:45:00+00:00,21.57,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Delhi,"Sector-116, Noida - UPPCB",28.56923,77.393848,2025-09-08 05:00:00+00:00,21.0,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923,2025-08-01 01:45:00+00:00,9.73,26.837091064453148,623.1845703125,100263.1875,4.582901434234805,91.44092842144312,
Kolkata,"Victoria, Kolkata - WBPCB",22.5448082,88.3403691,2025-12-09 05:00:00+00:00,193.5,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Hyderabad,Hyderabad,17.38405,78.45636,2025-11-13 01:30:00+00:00,87.0,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Hyderabad,"Sanathnagar, Hyderabad - TSPCB",17.4559458,78.4332152,2026-02-10 17:00:00+00:00,29.0,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Mumbai,"Upvan Fort, Thane - MPCB",19.222279,72.957979,2025-12-05 04:30:00+00:00,40.39,25.743524169921898,518.70849609375,100250.9453125,3.368684028873759,95.40892446688406,
Delhi,"Sector - 62, Noida, UP - IMD",28.6245479,77.3577104,2025-09-05 20:15:00+00:00,24.45,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",13.0246342,77.5080115,2025-09-05 00:00:00+00:00,49.34,21.374383544921898,796.95849609375,91173.9453125,4.225358964327853,92.39654037436505,
Mumbai,"Kandivali West, Mumbai - BMC",19.215859,72.831718,2025-10-07 09:15:00+00:00,7.51,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Kolkata,Dhopagachi,22.3743,88.415,2025-11-20 02:00:00+00:00,190.0680000305176,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Mumbai,"Borivali East, Mumbai - MPCB",19.227474,72.864394,2025-11-18 16:15:00+00:00,71.0,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Mumbai,"Chembur, Mumbai - MPCB",19.0364585,72.8954371,2025-08-04 14:15:00+00:00,21.12,28.279138183593773,482.202392578125,100478.546875,2.8104287362353904,80.10236144571338,
Mumbai,"Bandra Kurla Complex, Mumbai - IITM",19.0627,72.84614,2025-11-07 21:15:00+00:00,73.0,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Hyderabad,"Sanathnagar, Hyderabad - TSPCB",17.4559458,78.4332152,2026-03-05 05:00:00+00:00,22.0,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Delhi,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,2025-08-09 19:00:00+00:00,13.82,26.735620117187523,86.93447875976562,97958.828125,1.3944780606890506,91.35058072482455,
Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",13.0246342,77.5080115,2025-08-14 04:45:00+00:00,32.48,22.929467773437523,824.5771484375,91334.96875,6.560798345725727,81.60699128024957,
Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",19.02579,73.10297,2025-09-09 03:00:00+00:00,29.26,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Delhi,"Santushti Apartments, Vasant Kunj",28.5266,77.1493,2025-11-05 01:00:00+00:00,54.41941668192546,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Delhi,"Pusa, Delhi - IMD",28.639645,77.146263,2025-10-08 08:16:00+00:00,22.52333068847656,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Kolkata,"Ballygunge, Kolkata - WBPCB",22.5367507,88.3638022,2025-09-10 19:30:00+00:00,14.3,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Mumbai,"Deonar, Mumbai - IITM",19.04946,72.923,2026-02-05 02:00:00+00:00,90.15,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,2025-09-07 05:30:00+00:00,18.2,25.559930419921898,314.70849609375,97336.9453125,2.876974650774771,98.04961205161014,
Delhi,Anand Lok,28.5587,77.21886,2026-03-04 15:00:00+00:00,68.2,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Delhi,New Delhi,28.63576,77.22445,2025-09-20 03:30:00+00:00,34.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Lucknow,"Central School, Lucknow - CPCB",26.8821003,80.9302753,2026-01-09 04:15:00+00:00,68.6,26.128076171875023,484.95849609375,98738.9375,3.201426413770895,96.63677458729822,
Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",19.090337,73.014232,2025-08-06 00:15:00+00:00,17.71,26.700555419921898,266.0469970703125,100458.78125,1.7949085707918593,87.82481137482635,
Mumbai,"Byculla, Mumbai - BMC",18.9767,72.838,2025-08-08 13:00:00+00:00,15.32,27.352105712890648,546.175537109375,100648.4140625,3.387293065307746,82.6552304787629,
Mumbai,"Byculla, Mumbai - BMC",18.9767,72.838,2026-02-02 12:45:00+00:00,85.91,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",22.51106,88.35142,2025-11-10 23:30:00+00:00,48.32,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Mumbai,"Vile Parle West, Mumbai - MPCB",19.10861,72.83622,2025-11-02 02:15:00+00:00,21.0,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Kolkata,"SVSPA Campus, Barrackpore - WBPCB",22.7605581,88.3617589,2025-10-04 14:30:00+00:00,16.12,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Delhi,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,2025-10-12 20:30:00+00:00,62.1,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-08-04 23:30:00+00:00,19.0,27.77608642578128,360.614990234375,97673.9921875,2.4131049206483737,86.52193326211601,
Delhi,Air Check,28.623056,77.234167,2026-02-20 12:00:00+00:00,61.900166575113936,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19.1878657,72.8304069,2026-01-03 17:15:00+00:00,87.69,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Mumbai,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923,2025-08-02 02:15:00+00:00,6.56,26.89595947265628,567.599365234375,100273.65625,3.953479366506772,90.92038570545796,
Delhi,New Delhi,28.63576,77.22445,2026-02-25 11:30:00+00:00,34.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"Mundka, Delhi - DPCC",28.684678,77.076574,2025-09-11 11:30:00+00:00,18.0,25.653680419921898,369.58349609375,97466.9453125,2.963705354330564,98.1763266762569,
Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",22.627875,88.3804,2025-09-02 19:00:00+00:00,2.27,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Delhi,"Pusa, Delhi - IMD",28.639645,77.146263,2025-09-07 07:16:00+00:00,33.88750076293945,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,2025-11-12 17:15:00+00:00,75.4,25.559930419921898,314.70849609375,97336.9453125,2.876974650774771,98.04961205161014,
Hyderabad,"Kokapet, Hyderabad - TSPCB",17.393559,78.33919399999999,2025-12-07 23:45:00+00:00,27.09,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Hyderabad,Hyderabad,17.38405,78.45636,2025-11-12 13:30:00+00:00,95.0,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Bhubaneswar,"Patia, Bhubaneswar - OSPCB",20.34652,85.8163,2025-10-07 02:45:00+00:00,11.0,26.430810546875023,86.33360290527344,99655.9375,1.2951369068387346,95.46516280566564,
Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",19.164394,72.928297,2026-03-02 18:30:00+00:00,39.29,25.743524169921898,518.70849609375,100250.9453125,3.368684028873759,95.40892446688406,
Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,2026-01-21 15:45:00+00:00,227.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Hyderabad,"Central University, Hyderabad - TSPCB",17.460103,78.334361,2025-09-09 11:45:00+00:00,13.0,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Kolkata,"Victoria, Kolkata - WBPCB",22.5448082,88.3403691,2026-01-01 10:00:00+00:00,86.4,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Delhi,"Pusa, Delhi - DPCC",28.639645,77.146262,2026-02-07 02:45:00+00:00,167.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"Sector - 125, Noida, UP - UPPCB",28.5447608,77.3231257,2025-08-04 04:15:00+00:00,24.0,27.049615478515648,558.22119140625,97887.25,2.2148173314765214,89.8552193072719,
Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.065931,72.862131,2025-11-04 21:00:00+00:00,31.07,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Nagpur,"Ambazari, Nagpur - MPCB",21.121801,79.04952,2025-12-08 15:00:00+00:00,42.92,25.018701171875023,349.08349609375,96443.9375,2.354082138933167,93.18415322642574,
Mumbai,"Upvan Fort, Thane - MPCB",19.222279,72.957979,2025-10-02 19:15:00+00:00,28.55,25.743524169921898,518.70849609375,100250.9453125,3.368684028873759,95.40892446688406,
Bhubaneswar,"CDA Area, Cuttack - OSPCB",20.48891,85.84768,2026-02-08 19:00:00+00:00,53.0,26.430810546875023,86.33360290527344,99655.9375,1.2951369068387346,95.46516280566564,
Bengaluru,"Peenya, Bengaluru - CPCB",13.0270199,77.494094,2025-08-02 00:45:00+00:00,12.34,22.160577392578148,405.18505859375,91290.5078125,2.523868430713524,90.14362022779804,
Delhi,"Sector 1, Noida extension",28.583491,77.431714,2026-03-05 14:00:00+00:00,58.3,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Chembur, Mumbai - MPCB",19.0364585,72.8954371,2025-08-02 08:30:00+00:00,16.81,28.221215820312523,762.521728515625,100328.9375,3.922206595858949,84.12011089487677,
Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879,2025-10-11 11:00:00+00:00,0.0,24.284570312500023,683.58349609375,99269.9375,5.794258208182954,94.90013641754828,
Delhi,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665,2026-02-02 16:15:00+00:00,201.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,GK1 (Oberoi Terrace),28.5500047,77.2431058,2025-09-26 18:00:00+00:00,47.935714403788246,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.10078,72.87462,2025-10-10 16:15:00+00:00,42.44,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19.1878657,72.8304069,2025-11-04 22:00:00+00:00,17.4,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Hyderabad,"Sanathnagar, Hyderabad - TSPCB",17.4559458,78.4332152,2026-02-04 07:00:00+00:00,48.0,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,0.6983054876327515
Mumbai,"Shivaji Nagar, Mumbai - BMC",19.060498,72.923356,2025-10-06 11:15:00+00:00,29.9,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Lucknow,"Central School, Lucknow - CPCB",26.8821003,80.9302753,2025-09-05 03:30:00+00:00,13.0,26.128076171875023,484.95849609375,98738.9375,3.201426413770895,96.63677458729822,
Mumbai,"Byculla, Mumbai - BMC",18.9767,72.838,2025-12-15 08:15:00+00:00,46.32,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,0.2486488074064254
Delhi,"Sector - 5, Vasundhara, Ghaziabad, Uttar Pradesh ",28.658398,77.3780531,2025-12-14 01:00:00+00:00,539.8918324788411,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Nagpur,VNIT NAGPUR,21.123229,79.052856,2026-01-31 14:00:00+00:00,54.5306666056315,25.018701171875023,349.08349609375,96443.9375,2.354082138933167,93.18415322642574,
Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879,2026-01-23 10:30:00+00:00,17.0,24.284570312500023,683.58349609375,99269.9375,5.794258208182954,94.90013641754828,
Kolkata,"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,2026-02-02 11:45:00+00:00,49.86,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Delhi,"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053,2026-01-09 15:15:00+00:00,175.3,25.559930419921898,314.70849609375,97336.9453125,2.876974650774771,98.04961205161014,
Delhi,"Shadipur, Delhi - CPCB",28.6514781,77.1473105,2025-09-10 17:45:00+00:00,74.4,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",19.000083,72.813993,2025-11-10 23:15:00+00:00,45.09,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",19.000083,72.813993,2026-01-01 06:00:00+00:00,51.57,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,0.3188392221927643
Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,2025-12-07 01:30:00+00:00,175.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,2025-08-12 04:45:00+00:00,34.0,29.914575195312523,557.7158203125,97871.2890625,2.294684706921968,79.56296182205602,
Delhi,"Sector-116, Noida - UPPCB",28.56923,77.393848,2025-08-03 02:45:00+00:00,19.0,28.26900634765628,561.67529296875,97695.71875,3.1010248004652867,88.78949918650831,
Mumbai,"Shivaji Nagar, Mumbai - BMC",19.060498,72.923356,2026-01-22 08:45:00+00:00,41.71,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Delhi,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,2025-08-02 23:00:00+00:00,20.7,27.086999511718773,388.99072265625,97506.7578125,3.2508463799473994,95.21894819027683,
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,2025-09-02 08:30:00+00:00,17.0,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",19.02579,73.10297,2025-12-04 04:00:00+00:00,47.65,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",17.544898999999997,78.486949,2025-12-10 23:30:00+00:00,38.0,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",21.152875,79.0517531,2025-11-04 09:30:00+00:00,14.55,25.018701171875023,349.08349609375,96443.9375,2.354082138933167,93.18415322642574,
Hyderabad,"Sanathnagar, Hyderabad - TSPCB",17.4559458,78.4332152,2026-01-03 14:30:00+00:00,67.0,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Delhi,"ITO, New Delhi - CPCB",28.628624,77.24106,2025-10-02 12:00:00+00:00,52.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,2026-01-22 23:45:00+00:00,112.9,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023,2026-03-01 01:45:00+00:00,127.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"Pusa, Delhi - IMD",28.639645,77.146263,2026-02-06 22:00:00+00:00,71.2,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Mumbai,"Kandivali West, Mumbai - BMC",19.215859,72.831718,2025-12-21 03:30:00+00:00,27.79,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Hyderabad,"Sanathnagar, Hyderabad - TSPCB",17.4559458,78.4332152,2025-10-11 22:45:00+00:00,117.0,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Delhi,"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053,2026-01-04 08:45:00+00:00,54.3,25.559930419921898,314.70849609375,97336.9453125,2.876974650774771,98.04961205161014,
Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",22.51106,88.35142,2025-09-06 14:45:00+00:00,26.65,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19.1878657,72.8304069,2026-03-01 15:30:00+00:00,11.93,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Delhi,"ITO, New Delhi - CPCB",28.628624,77.24106,2025-08-08 12:00:00+00:00,28.0,33.0362487792969,236.6097412109375,97799.25,0.7998305883918045,68.13641200105943,
Mumbai,"Borivali East, Mumbai - IITM",19.23241,72.86895,2026-03-06 19:00:00+00:00,39.24,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Nagpur,"Ambazari, Nagpur - MPCB",21.121801,79.04952,2025-11-08 23:30:00+00:00,72.78,25.018701171875023,349.08349609375,96443.9375,2.354082138933167,93.18415322642574,
Mumbai,"Ghatkopar, Mumbai - BMC",19.083694,72.920967,2025-08-06 03:30:00+00:00,5.63,27.126245117187523,458.12841796875,100641.09375,1.1601136206572027,85.70270995289965,
Delhi,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,2026-02-05 08:00:00+00:00,136.44,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,0.5542859435081482
Bhubaneswar,"Patia, Bhubaneswar - OSPCB",20.34652,85.8163,2025-10-07 08:15:00+00:00,11.0,26.430810546875023,86.33360290527344,99655.9375,1.2951369068387346,95.46516280566564,
Mumbai,"Vile Parle West, Mumbai - MPCB",19.10861,72.83622,2026-01-22 03:45:00+00:00,49.5,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Lucknow,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,2025-08-10 15:00:00+00:00,54.0,29.250390625000023,184.4791717529297,98894.875,1.9900242809939503,89.50955464147023,
Delhi,"Santushti Apartments, Vasant Kunj",28.5266,77.1493,2025-11-18 05:00:00+00:00,251.8164993286133,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Vile Parle West, Mumbai - MPCB",19.10861,72.83622,2025-11-02 16:45:00+00:00,37.5,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Mumbai,"Vile Parle West, Mumbai - MPCB",19.10861,72.83622,2025-08-18 20:15:00+00:00,0.0,26.444848632812523,859.177978515625,100161.765625,9.977768818042826,91.01225000003042,
Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,2025-12-09 13:00:00+00:00,44.0,21.374383544921898,796.95849609375,91173.9453125,4.225358964327853,92.39654037436505,
Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",22.51106,88.35142,2025-09-10 15:45:00+00:00,20.3,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Hyderabad,Hyderabad,17.38405,78.45636,2025-08-06 12:30:00+00:00,48.0,28.986901855468773,79.12762451171875,94294.3046875,0.7173418891886134,73.29600172140731,
Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",22.627875,88.3804,2026-01-03 13:30:00+00:00,105.32,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156,2026-02-13 02:30:00+00:00,78.0,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Shivaji Nagar, Mumbai - BMC",19.060498,72.923356,2026-03-06 13:45:00+00:00,24.07,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Nagpur,"Mahal, Nagpur - MPCB",21.14472,79.107595,2025-12-08 21:15:00+00:00,53.39,25.018701171875023,349.08349609375,96443.9375,2.354082138933167,93.18415322642574,
Kolkata,"Victoria, Kolkata - WBPCB",22.5448082,88.3403691,2025-12-01 19:15:00+00:00,179.4,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Kolkata,"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,2025-12-07 03:45:00+00:00,102.12,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Delhi,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,2026-02-15 00:00:00+00:00,87.11,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Delhi,"Sector - 5, Vasundhara, Ghaziabad, Uttar Pradesh ",28.658398,77.3780531,2026-01-18 09:00:00+00:00,163.065833791097,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879,2025-11-09 13:30:00+00:00,8.0,24.284570312500023,683.58349609375,99269.9375,5.794258208182954,94.90013641754828,
Kolkata,"SVSPA Campus, Barrackpore - WBPCB",22.7605581,88.3617589,2026-03-01 02:45:00+00:00,31.97,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
